,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,externalURL,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity,tokenDelegate,extern
386,BNDb7FHVDvurFS4Efmqy8KMWVd9JPhJREzE68Cg13Yks,2.4,Beewrtmt67rUs1CNWM1DfMaEQvrtQ1rzqvLn1ZZ9u497,E5PRehckTbaWPwiNshfhKRaoMJgBcT5CjKK2yDKgj5fP,solminator,SOLMINATOR,https://arweave.net/K_p0E2RApZBO7lmXGjLEGRZlv49fWcD37_kT3yQ78jI?ext=png,Solminator 2918,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,J6nwPCtdVvhYuuuNrYuCyjojQMwsxn1RqXYNFkTdzWj2,"[{'trait_type': 'Accessories', 'value': 'Without'}, {'trait_type': 'Background', 'value': 'Red BG'}, {'trait_type': 'Eyes', 'value': 'Red Eyes'}, {'trait_type': 'Face', 'value': 'Muscle Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Cigar'}, {'trait_type': 'Tubes', 'value': 'Black Tubes'}]","{'files': [{'uri': '2917.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
387,99gnFYnEH5gTa6C5EHybJDkWSyvpQHS3XYUhZoi47fjs,2.42,CchDgRTK4FxtPcE9cJxVYsrgBJARBrR9r1sMgL4syrPh,63Z72a4HiALJ8ay1p39FkQ4u38yV8PfwciajxTeRrVmZ,solminator,SOLMINATOR,https://arweave.net/sSso3WhP1nZqNBvP-0rwWh_6-ysS0kHgYKc7w4FJa-I?ext=png,Solminator 2420,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,DLtRiM4cV1eWxmAZqSmM2vxsa4ZpjU8jrPDQPez62r4H,"[{'trait_type': 'Accessories', 'value': 'Headphones'}, {'trait_type': 'Background', 'value': 'Green BG'}, {'trait_type': 'Eyes', 'value': 'Red Eyes'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'White Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Piercing'}, {'trait_type': 'Tubes', 'value': 'White Tubes'}]","{'files': [{'uri': '2419.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
388,9R2HX2Y5FXZrZv7boeSnm7oZxq3XE9ErqUAh4DQZmDqv,2.43,CAQ2GayvkdVHziFu7x74tuN2x4aRZJAuhdDPg1UbJfW,Eyfnn3istoUdV5rHBQZvhZdwv7sjoNabJxecFxBSnoZ3,solminator,SOLMINATOR,https://arweave.net/hn4v4Drs3Br8ho2lOXqtb3GfWb5p9O-ayYOwpFmFIxQ?ext=png,Solminator 1078,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,2k41hY8Sky2irHHXMhoapoNwrvzR4t9AwDBD9BieRCii,"[{'trait_type': 'Accessories', 'value': 'Capetan'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Red Eyes'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'Black Tubes'}]","{'files': [{'uri': '1077.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
389,88B32rGp8gEifApY3sqpH3cooAR6yN6Hx3HpBkDLCUjR,2.44,DyZa41nC6yxGUEW5m2gWsnhn4oCJ4hRXDgQRsAuBCDPw,9V3GmbWVe6NtfAsheQgmeqdNwfmD14Cj4r1XTgywzXhN,solminator,SOLMINATOR,https://arweave.net/XHPzXojhROCUjYiX7AwiTWpG2fobOlYFTflimTOC08U?ext=png,Solminator 2190,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,2Z1miJvDvNr7fyH5MDwABg685zjtZSo3MDkAv1MFQLW5,"[{'trait_type': 'Accessories', 'value': 'Headphones'}, {'trait_type': 'Background', 'value': 'Blue Backlight'}, {'trait_type': 'Eyes', 'value': 'Pink Glasses'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'White Tubes'}]","{'files': [{'uri': '2189.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
390,7EV3SFGfwpHdQc1Cg37WNwEcZkmNd4viMGbzdEDRGsx9,2.45,5tEc6J83uWjgS4PMfn4waxEFvXjAMF5Xr4e2VU25unQ3,GGW5ss4D7HpGqRKYqRKAVPybBhQxB4Q6zU379615GXUs,solminator,SOLMINATOR,https://arweave.net/knrv3Oq3lLqUYhJ6_POcAHvT7HCQYzoAL0ZxSXksxNo?ext=png,Solminator 3001,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,Fg25gS9UZ5bz3vJHeS1eT9x4K9uCNnySkWeXF1F3KtnC,"[{'trait_type': 'Accessories', 'value': 'Army Gray Helmet'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'Black Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'Black Tubes'}]","{'files': [{'uri': '3000.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,,{},HS2eL9WJbh7pA4i4veK3YDwhGLRjY3uKryvG1NbHRprj,"{'auctionHouse': {'auctionHouseKey': 'GWErq8nJf5JQtohg5k7RTkiZmoCxvGBJqbMSfkrxYFFy', 'requiresSignOff': False}}"
391,8ygte5cNmHXEANaUMkMBY7xMsyHZp1RduGdLpuBrXwzp,2.2,CgQQjpMq89mKmF6cbq5VBrRmXhh2wDVNYZVKTV6v1Hme,EoLuzPekiJVuecaqghgbK966Hw8HuiDac6cPMBNThosM,solminator,SOLMINATOR,https://arweave.net/hG8I05vpiPob53fgUvnIf4ntXyG4wbWeaOMCeMRGemU?ext=png,Solminator 2630,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,8dHzWfF24bR6rVPiKKRCxXD5dYC7FieMpxQiCmDw94Yj,"[{'trait_type': 'Accessories', 'value': 'Army Gray Helmet'}, {'trait_type': 'Background', 'value': 'Red Backlight'}, {'trait_type': 'Eyes', 'value': 'Spy Glasses'}, {'trait_type': 'Face', 'value': 'Muscle Face'}, {'trait_type': 'Helmet', 'value': 'Black Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '2629.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
392,DUVc3JCL7PnD7oxiMR5jFwsSYrFEAVAsJ4kMGcJE5jkh,2.45,34jk78DRWSR11uY8oPYEXn1dG89Pfkk4KdQ1gsqkwUhS,8xcTEPsFqkedfk7ZxvznEUhhGzB7oBPYfV2bJ9Gpcinx,solminator,SOLMINATOR,https://arweave.net/1w0GqgwOydgIsw7_WbrQJStEy65cYvN0nQO6RiHAtAw?ext=png,Solminator 3130,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,2oaqiQ1fnMM3NQHogNZcjsDbdeLuVapCAFMCr7j9xMBh,"[{'trait_type': 'Accessories', 'value': 'Army Helmet'}, {'trait_type': 'Background', 'value': 'Blue Backlight'}, {'trait_type': 'Eyes', 'value': 'Spy Glasses'}, {'trait_type': 'Face', 'value': 'White Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Cigar'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '3129.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
393,5vS2EQDEUfqsniarJYbi1QtbudRKtKAyXjd2EhobhmS4,2.45,AiNHtTZwH6gnFwd3gWB8kXe7AEQMrrfqav1ZZDydAbz8,CmzESqKv3odH7NbFn4Sgq3gpXimosfmkqnjRfmbmgYni,solminator,SOLMINATOR,https://arweave.net/qEANsmaW_C_SGAQ8gcZUuRWeFq7rbVYeD3PtdzBET5g?ext=png,Solminator 2517,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,CUviU5bVVeEF9K1JxJScinpbSzRB4Ym2xvcJoqyVu2Yv,"[{'trait_type': 'Accessories', 'value': 'Without'}, {'trait_type': 'Background', 'value': 'Red Backlight'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'Black Face'}, {'trait_type': 'Helmet', 'value': 'Black Helmet'}, {'trait_type': 'Neck', 'value': 'White Neck'}, {'trait_type': 'Teeth', 'value': 'Bubble Gum'}, {'trait_type': 'Tubes', 'value': 'White Tubes'}]","{'files': [{'uri': '2516.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
394,Da6A82PP2ENLwLdSQKob9Gpp7gELSkqCJi6EKpaE5jm6,2.45,HFsEeQ6QHNhq5i8CLgveZyPmfaMoSXo6qF8pfRELdDFu,8RAPyj65Yf3GenzFxd1CpGXUzk4ucoBnDPhvFLxdy9Ck,solminator,SOLMINATOR,https://arweave.net/zCqP_hCIU4W5fVUMoYRXcrTNnchz9ktPAHUTGptGsog?ext=png,Solminator 456,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,2J7GpgEtyQ2NNBBHL2M3d15qLqVkCNPiWDEK68jzeBD7,"[{'trait_type': 'Accessories', 'value': 'Devil'}, {'trait_type': 'Background', 'value': 'Red Backlight'}, {'trait_type': 'Eyes', 'value': 'Spy Glasses'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'Black Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'Black Tubes'}]","{'files': [{'uri': '455.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
395,HQKpbPofYk1tS5DsmVaEY2f7tGE92R6JNt7U3LgJhbkD,2.47,a9nHNdhgN5YDZv4sAujZcedUKKS5edEiBT9Y3sPCv9Q,BgKTdUxdC3jiTgxHs57ZxkMrTPN8RuoiBBz2zST1LJvp,solminator,SOLMINATOR,https://arweave.net/hdJSlcL17hvINzLTi7YKZWgvxtvPMfZk6HXAIpuc22U?ext=png,Solminator 781,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,5zZLcNgzLWa4tWAjwJisd9errYJMMssnPWASHMRat3tt,"[{'trait_type': 'Accessories', 'value': 'Solana'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Gold Eyes'}, {'trait_type': 'Face', 'value': 'White Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Bubble Gum'}, {'trait_type': 'Tubes', 'value': 'White Tubes'}]","{'files': [{'uri': '780.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
396,GVi5MNorsB9XQV66tFTDJ2DrQUR4vAUn7dqweQViJ8Tn,2.48,AetsDefj4eDa8rB6yJ6qLG8ovDr7VqAYDsf5GojvcMMk,4gtGPqyDznFicA4UZ9UznfdQ3nWKPRvk3fVy7DNpmMMU,solminator,SOLMINATOR,https://arweave.net/2gyhC47nIyVhVflOI00XFDbuo03YiNbZ_Ka6jaima48?ext=png,Solminator 2239,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,ANjUfAgtXdAGp3638YAX8ay7udeoAiMhtEKqpFaxSAQE,"[{'trait_type': 'Accessories', 'value': 'Without'}, {'trait_type': 'Background', 'value': 'Blue BG'}, {'trait_type': 'Eyes', 'value': 'Blue Eyes'}, {'trait_type': 'Face', 'value': 'White Face'}, {'trait_type': 'Helmet', 'value': 'White Helmet'}, {'trait_type': 'Neck', 'value': 'White Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '2238.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
397,AW2i1cky9vsBUVbcs34tVhFBYPy1TkyBS1UVXr8ULxtw,2.48,9oxo6qP6vMFcap8cxpEj9yiLoie5xx52WMn8a3hDdmVJ,4VBetdVTnXsqGvygY3QirEUPML82cpXgpyRQxbg8EPvY,solminator,SOLMINATOR,https://arweave.net/zer4bYGx0fAvk76bUvN_Tbd5Ry6svHaEfgcNDnhjdDg?ext=png,Solminator 1606,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,CdiAetvAEBatFvmSoEdVT7DwVksWoweChPpuyYQjMXKP,"[{'trait_type': 'Accessories', 'value': 'Without'}, {'trait_type': 'Background', 'value': 'Blue Backlight'}, {'trait_type': 'Eyes', 'value': 'Red Eyes'}, {'trait_type': 'Face', 'value': 'Black Face'}, {'trait_type': 'Helmet', 'value': 'White Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Bubble Gum'}, {'trait_type': 'Tubes', 'value': 'Black Tubes'}]","{'files': [{'uri': '1605.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
398,CAvdCNo3Uyu2N89jgGzrCpdMDvfKTpgEbRkChKE69V5f,2.48,54eceuoQXzK7hNj564h3x6TxNitFYjhrFqo1mecLFXmi,7KrTkLQx6gSbYctgxFM4z4aNeNEXPmSVMhKWzRD7otVv,solminator,SOLMINATOR,https://arweave.net/ASVVY3jCDhWUajpmqkhzAm3eQ-9j1AFf9F6I3e8dqWI?ext=png,Solminator 290,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,GZQiYsU2dbvrv53YywKhi7G8si56r98NqT1hbye61aBd,"[{'trait_type': 'Accessories', 'value': 'Army Helmet'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Pink Glasses'}, {'trait_type': 'Face', 'value': 'Black Face'}, {'trait_type': 'Helmet', 'value': 'White Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Piercing'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '289.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
