,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2
110,5V3S4CEHFEsWuajquP7PS4eXY3PxfipD3LsoFcKmEFe6,4.15,B2SqTESumStsndDRr7Q6nt7LLwUX5SprHF18LSaJJnk8,9A9ubGuxXfRtRjn3G1Nxr5SYuSb3GsNunrpcWnUzuokW,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/MCXxxNButs78CyRpcF_8krlbwJhbqI6A5YOqXkx385o?ext=png,Duck #2754,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,74UpgjE5xFo5uSmrbcn7H1MoNK19PoL3Z81SAffGCAfN,"[{'trait_type': 'Background', 'value': 'Quackgram Lines'}, {'trait_type': 'Body', 'value': 'Goth'}, {'trait_type': 'Beak', 'value': 'Devil'}, {'trait_type': 'Clothing', 'value': 'Squid Game'}, {'trait_type': 'Eyes', 'value': 'Robo Blue'}, {'trait_type': 'Headwear', 'value': 'MEOW!'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/MCXxxNButs78CyRpcF_8krlbwJhbqI6A5YOqXkx385o?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
111,FjXMZMKQuGHXMmYNaEhWzDaNenoZgvdymJFhuzvXL97c,4.17,5ReSKJ3snaBNRLEEzRAv78bA2qKZEwjy3JCiDJEXVn9a,E8F5FP2BpxzTJrCeaQGG2JQ2PP33kvhpi88rVqv5VECY,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/Q3yNtZF-c_F6HKdidud0yIWja0lOW0xPSzSKYOdQLSo?ext=png,Duck #3069,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,4rkNiciQAUjkxVTRQxWVTYVhVNSNBH5n9jTCm7kKBZZW,"[{'trait_type': 'Background', 'value': 'Rays Pink'}, {'trait_type': 'Body', 'value': 'Bath'}, {'trait_type': 'Beak', 'value': 'Devil'}, {'trait_type': 'Clothing', 'value': 'IDDQD Tee'}, {'trait_type': 'Eyes', 'value': 'Otherside Yellow'}, {'trait_type': 'Eyewear', 'value': 'Glitch Digital Mask'}, {'trait_type': 'Headwear', 'value': 'Cowboy Black'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/Q3yNtZF-c_F6HKdidud0yIWja0lOW0xPSzSKYOdQLSo?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
112,9ZjVNGr6yenEJgjAaTtSMNjHUCwuJxH59aChEWN6n8n1,4.18,7ffKyHdZeHLuMarmPZU4XZLHXNsqyjGayHirwAQoiN9t,9gYap5QFYuyLYzQ4dZSLAEtVkfX6ht7gv21PH6ijJ2oz,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/bh7O35lVzCK94mIe0MF0pIq3cBZHmUKl9OdiNgAqO4M?ext=png,Duck #7511,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,DuavrEgnuHpchjyyd2bWjqD8dmNofSAJUtvQCrVqdrYR,"[{'trait_type': 'Background', 'value': 'Blue Lines'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Pioneer Tee'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Caesar'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/bh7O35lVzCK94mIe0MF0pIq3cBZHmUKl9OdiNgAqO4M?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
113,3pGWMx8vZG2Swr4rRNuUHBdHYDekHAUrLbHG3UqWCgWm,4.18,EgnTBHkyVpDy5Y6tFgCCoxwCJyowgsUoH45r7Jf7x5Mb,AFwyMpesxqMXpRzQmcZtgvXdEG8THhMu5LLVoFANW3pD,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/zn2xtkQxOVvzI9iWAH7N4ggj96OVnb16KwqxDDAU3dc?ext=png,Duck #1068,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,BMUdXsHBo2CbgwhErx6fgxe8NLxzMSBpkm5LJWbSG4r4,"[{'trait_type': 'Background', 'value': 'Waves Purple'}, {'trait_type': 'Body', 'value': 'Metaduck'}, {'trait_type': 'Beak', 'value': 'Devil'}, {'trait_type': 'Clothing', 'value': 'Tank Slayer'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Mia Black'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/zn2xtkQxOVvzI9iWAH7N4ggj96OVnb16KwqxDDAU3dc?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,,False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
114,HRj65qFx91ucrMRcNucvCgu3yZfX3N4zJy7zv5mt1sbn,4.18,Db3JghuuavBvbgoHsfS3JqAZ1mpKkZtRvo8B2eubwowt,E8F5FP2BpxzTJrCeaQGG2JQ2PP33kvhpi88rVqv5VECY,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/wKiBG43TxC4mGYKed7h1iCSBuhUJuiO7FDLCXW325bY?ext=png,Duck #4117,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,9pcDsf3MEev7CkaPJ4AkkmF9dna79LYF6W31gvd6vBAB,"[{'trait_type': 'Background', 'value': 'Rays Pink'}, {'trait_type': 'Body', 'value': 'Hunt'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Solana Hoodie'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Introvader'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/wKiBG43TxC4mGYKed7h1iCSBuhUJuiO7FDLCXW325bY?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
115,CqnMZeJjXqzP3vm1k2bJvLFjCZHQbvH4rEiizCq1pLnH,4.18,HUhbmuRJz9BAzHwVdNLDgo7JTsP8aVvmpatgrDViANPE,9A9ubGuxXfRtRjn3G1Nxr5SYuSb3GsNunrpcWnUzuokW,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/EsysSx_AsIoiRuyLE2YxRM38ME8WNn79VDLalrRxcJI?ext=png,Duck #7748,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,7fntvpcfqARcdDjMH5grBG1f64fPDNhpseP4ZDvW4cKi,"[{'trait_type': 'Background', 'value': 'Quackgram Lines'}, {'trait_type': 'Body', 'value': 'Metaduck'}, {'trait_type': 'Beak', 'value': 'Metaduck'}, {'trait_type': 'Clothing', 'value': 'Safari Lover'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'MDGA Cap'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/EsysSx_AsIoiRuyLE2YxRM38ME8WNn79VDLalrRxcJI?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
116,Hx6CnJakcqfLEcwFUNkYG8U8nJhy7A62aD9xKi6LdshF,4.19,3VxQsB9E4JwMWnPMYSWMGhBBsDjdARejJxWRrTMhGgn9,JCaa2p3wTSstsp8c1TW2pJ9cXo8UYQLZwdyezmJHKwu1,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/LsMKJNj-u4jNhMCrob5nLXNydcHPJo6eCWZTftLx6GI?ext=png,Duck #1146,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,8zqMzAEpAezsw1UKxbESYcdCncymXNf3tJAPfM4KBiyi,"[{'trait_type': 'Background', 'value': 'Waves Purple'}, {'trait_type': 'Body', 'value': 'Devil'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'McFly Retro'}, {'trait_type': 'Eyes', 'value': 'Stoned'}, {'trait_type': 'Eyewear', 'value': 'Band Hero Purple'}, {'trait_type': 'Headwear', 'value': 'Killer Style'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/LsMKJNj-u4jNhMCrob5nLXNydcHPJo6eCWZTftLx6GI?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
117,8dE9v9YeTwzqjKzSeU5KEoDF7EBerhbsztGjuHDsJg7f,4.2,DhG29xUnJznZJrTp9u9so65pw3NtwYNeQZ1CvqcAWrpD,7PKHGaZDH69Y1jwV8BDEaBATGNLxX4wUKVVSfZXH5i8B,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/JBVFEaUtcU8H8A0QkWnDijkWm_ThV75ZZq9iwABOxjw?ext=png,Duck #812,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,8FXYCcA71bX5V4q3DpQ8ZsgDEJpdqsc5fjCYiAmst1dr,"[{'trait_type': 'Background', 'value': 'Rays Orange'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Tank Slayer'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Brain Capsule'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/JBVFEaUtcU8H8A0QkWnDijkWm_ThV75ZZq9iwABOxjw?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
118,DHigGMJ51DAoHg6KiMUUBqZ5BxBWb7iGnaLmpszbGcbV,4.2,3tkkrJY1dJ53W5bf71hg5a89FGWxiNyQ8qNdyBX3tx16,4x5GKsfhpQ4gCbjpMuJRvSgufegdckkQvcXMnGfoQ7rc,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/4_IloRdCCJZESMJ9CG_KtTupOoEg8Axbr_OsO7tbrxY?ext=png,Duck #2452,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,R92NhTtcQHyVm3dD5b4iYuLmBtqqvxCvDxiX6BLKUAm,"[{'trait_type': 'Background', 'value': 'Solana'}, {'trait_type': 'Body', 'value': 'Bath'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Wild Lover Suit'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Sambrero'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/4_IloRdCCJZESMJ9CG_KtTupOoEg8Axbr_OsO7tbrxY?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
119,3o97SuVNihd13SM5hKd6MBd7rmpSyBQ7fHTMxTASqNAn,4.2,5pMagigi7WmAKXA6X8LVFnTuKcE2nFXXY9QJnQhg8Cue,99zhJij4b3whQbdBxArELReYfrRbTtPCBT3C2A69uE3Z,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/BiUrD1ijRHntuCSaJpYAvKn59oNyW29Mj4a2trJbbHs?ext=png,Duck #3030,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,HmKcvPUrYRvu95udHAnbRoA85qpaQxrmuQcNHuu4Tg1f,"[{'trait_type': 'Background', 'value': 'Framed Strains'}, {'trait_type': 'Body', 'value': 'Bath'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Wild Lover Suit'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Sailor Hat'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/BiUrD1ijRHntuCSaJpYAvKn59oNyW29Mj4a2trJbbHs?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
120,6dRkBKAizzVdyXahPJDk3ZSnBNqgf2Y2dBFsUfhYJs4g,4.2,8nn1HKag2gT1cjnyS9Lq8uPLysaPCq2Ki6ECv5wzacme,9A9ubGuxXfRtRjn3G1Nxr5SYuSb3GsNunrpcWnUzuokW,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/eekfxQP_GyzbtCPiF3ZAB3CxFDVM8RF316k4oy_94tU?ext=png,Duck #3438,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,EdVsDHqDyiDHHRP7e2rxCtTbwtjeneevqwZLswtzGWxF,"[{'trait_type': 'Background', 'value': 'Chess Classic'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Devil'}, {'trait_type': 'Clothing', 'value': 'Pepe Tee'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Eyewear', 'value': 'MF Quack'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/eekfxQP_GyzbtCPiF3ZAB3CxFDVM8RF316k4oy_94tU?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
121,B627PTkDdeCAacpQL5L51yL7npZE9LFRc1WBqPQBZkme,4.2,34s2AS3R12GLev6Xck7Bq5QoAodvTrr1LhRxNHFSsTQs,21e4ScdkRwcaW43zZoJsbzC49L7geq7wAELqJQgbcd4h,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/De-s-l7uYrSEazjqWrlv7pNvY74v-64Vq6GBpHubBgo?ext=png,Duck #3180,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,CSkQEBNkBg6t57h9hAghwnJwu8TKqvaM9bVrZDp1PgoY,"[{'trait_type': 'Background', 'value': 'Dark Red'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Purple Cap'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/De-s-l7uYrSEazjqWrlv7pNvY74v-64Vq6GBpHubBgo?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
122,8RyytTJPUNLsdKSuucHV1eD4embQHJGcXaweNnJkAGG6,4.2,gY3vU4LHgXzebjrsXkyfHQHdVtijJVHikqE9KvFqcdM,4SD76k8jAVsFDvMuU3d8hVzg1HNwqWZ2oMpSSCPUe722,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/sMwCxDTQOP1GdhxcBc4UUxEw2Sf3wEBXmWL26zkmprc?ext=png,Duck #7223,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,A1iv1AtiHWUPHim41aM2ycdk5woJe8uiEAoTFodW48oy,"[{'trait_type': 'Background', 'value': 'Red Dots'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Goth'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Eyewear', 'value': 'Band Hero Purple'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/sMwCxDTQOP1GdhxcBc4UUxEw2Sf3wEBXmWL26zkmprc?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
123,CE9D5s3bHVNXT7Tase6g9kdcZhzXxi5Qf8u42WxpmRKg,4.2,9vRL63smKMcCM4vM3nYHX51VceL4uvMMD2mnuZTjzpuw,7cX9AUZUkPuhA3dGfPrMNmFifnsWzHj3UWcVUQ55Xikb,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/J65EYCUteJN-fOtTRAYViyj_NCrBiIZTtRhp9mRQYCs?ext=png,Duck #4444,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,DGSKugLSzjPYQpwsBJoEagExFhqWg1ZCFewsK3iDFYFP,"[{'trait_type': 'Background', 'value': 'Rays Dark'}, {'trait_type': 'Body', 'value': 'Hunt'}, {'trait_type': 'Beak', 'value': 'Devil'}, {'trait_type': 'Clothing', 'value': 'McFly Retro'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Eyewear', 'value': 'Band Hero Purple'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/J65EYCUteJN-fOtTRAYViyj_NCrBiIZTtRhp9mRQYCs?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
124,GfjtTpqS3DmCGz5u9gBU4EXYxpGmtaiQxPkGrvjfb6ik,4.2069,9NK1LFXFCysG1sPWpMpVZMPZFjAnNY2fM5wHZLV1dsfb,CRGthYp8FGSxwTGJsVw9DgjPqjPA4ytP6g8xjvvpBwhJ,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/uKhSgkA8ErEd86ZdwdAYKbVEFjNkw0HprvkclraEC0E?ext=png,Duck #5775,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,42WvkVndtp2zUpCyxHhmEeskXwwvusfLxfeuB561fiWk,"[{'trait_type': 'Background', 'value': 'Biege Dotted'}, {'trait_type': 'Body', 'value': 'Goth'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Jurassic Hat'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/uKhSgkA8ErEd86ZdwdAYKbVEFjNkw0HprvkclraEC0E?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,,False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
