,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,externalURL,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity,tokenDelegate,extern,animationURL
1185,8aV1dnUKsY85KXwHmShPqJqZbwgHvg9oohYQ3bvEG41T,3.5,EZTZsx7YhnBxe2WkBPXZrfTvSu4myt6BBmWcAVoWFbe2,ArGrp8BapCesZfhTqVVwWir2AZHh5CChZjZxyGWXQ6yw,parcl,Homeowners Association (Parcl),https://bafybeicaciog5uxrtill3kqvlamoslyxi6cybbridy5wbtggydxytp4ogu.ipfs.nftstorage.link/1706.png?ext=png,Parcl HOA #1707,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,G1QF2eUfrQVjUazXKFXcu565DPtQcychEAVaRWL3nw8o,"[{'trait_type': 'Region', 'value': 'Miami'}, {'trait_type': 'Stories', 'value': '1.5'}, {'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Building Material', 'value': 'Dark Gray'}, {'trait_type': 'Driveway', 'value': 'Asphalt'}, {'trait_type': 'Balcony', 'value': 'Beanbags'}, {'trait_type': 'Vehicle', 'value': 'Vespa'}, {'trait_type': 'Pool Accessory', 'value': 'None'}, {'trait_type': 'Patio (Back)', 'value': 'BBQ'}, {'trait_type': 'Patio', 'value': 'Sunbed'}, {'trait_type': 'Water Feature', 'value': 'None'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeicaciog5uxrtill3kqvlamoslyxi6cybbridy5wbtggydxytp4ogu.ipfs.nftstorage.link/1706.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{'moonrank': {'rank': 7388}},,,
1186,BiNCrpV11EP9fQf4zziKmUFddTuX3pc3KiCuDYmQH5Fr,3.5,dt7NenrmEouNZfAN8FiyP3UpgFyKgwKd9vJtAVxj17H,3T2C7rsxsZ44jznBrf8fJEhMNwxTs6SPktL9BP5J2M7Z,parcl,Homeowners Association (Parcl),https://bafybeid3b27vd3qr4oe3fh6a7ydxjchy62k6l4irnz22sl2g4mlejd2p2a.ipfs.nftstorage.link/3283.png?ext=png,Parcl HOA #3284,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,6qPTRGNsGybhhz3Z98E4Rx7WVghXwNFLTeat3ZZWrvzq,"[{'trait_type': 'Region', 'value': 'Los Angeles'}, {'trait_type': 'Stories', 'value': '1.5'}, {'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Building Material', 'value': 'Tan'}, {'trait_type': 'Driveway', 'value': 'Brick'}, {'trait_type': 'Balcony', 'value': 'Beanbags'}, {'trait_type': 'Vehicle', 'value': 'Camry'}, {'trait_type': 'Pool Accessory', 'value': 'None'}, {'trait_type': 'Patio (Back)', 'value': 'BBQ'}, {'trait_type': 'Patio', 'value': 'Yard'}, {'trait_type': 'Water Feature', 'value': 'None'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeid3b27vd3qr4oe3fh6a7ydxjchy62k6l4irnz22sl2g4mlejd2p2a.ipfs.nftstorage.link/3283.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,,
1187,7iiJ29xNMKzFzXBz2DtL8ATiJjs1JEkY3Q2vgzTBNYW9,3.5,4gAmTKwger3qJNFUgGZmXTp3A2984Mw7QwR9iywXmxgF,3LEgjoJ6THC4SbMKDMcD3jMUU6yKNf5Dvgx1S1bcjtwr,parcl,Homeowners Association (Parcl),https://bafybeianpb7ze6udunhli3smck6llnfmvtgkblxy5s4qaondhypvcymcxi.ipfs.nftstorage.link/6004.png?ext=png,Parcl HOA #6005,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,BNicoYUA6NMimU9VZ17in5o2wXRkyDZLq9xxTekAyB7s,"[{'trait_type': 'Region', 'value': 'Miami'}, {'trait_type': 'Stories', 'value': '1.5'}, {'trait_type': 'Background', 'value': 'Purple'}, {'trait_type': 'Building Material', 'value': 'Dark Gray'}, {'trait_type': 'Driveway', 'value': 'Brick'}, {'trait_type': 'Balcony', 'value': 'Sunbed'}, {'trait_type': 'Vehicle', 'value': 'Bike'}, {'trait_type': 'Pool Accessory', 'value': 'None'}, {'trait_type': 'Patio (Back)', 'value': 'Hedge'}, {'trait_type': 'Patio', 'value': 'Gazebo'}, {'trait_type': 'Water Feature', 'value': 'None'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeianpb7ze6udunhli3smck6llnfmvtgkblxy5s4qaondhypvcymcxi.ipfs.nftstorage.link/6004.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{'moonrank': {'rank': 6780}},,,
1188,3F2Ge5s9m5FEfuewyCe1d3K5puVmYjo1ntTEr7uWLw1T,3.5,gkrxZEdZB7gjX1EmYzDvtjaFWHXUfsKnWvXfGajXmSv,HyxFx6ZYeqXkn7VqXYqxUt8DeqC2iowhTEZqMK8MQKPA,parcl,Homeowners Association (Parcl),https://bafybeiazk4kya4rzvwjrxoir2svydln2vxdaxwdlyadjl6mdzodypz4xbe.ipfs.nftstorage.link/2719.png?ext=png,Parcl HOA #2720,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,GpaRnXz8HAM9ojHYbrnnUKKxMX8cqBUaURLAFeVKqMNd,"[{'trait_type': 'Region', 'value': 'Phoenix'}, {'trait_type': 'Stories', 'value': '1.5'}, {'trait_type': 'Background', 'value': 'Purple'}, {'trait_type': 'Building Material', 'value': 'Dark Gray'}, {'trait_type': 'Driveway', 'value': 'Sandbox'}, {'trait_type': 'Balcony', 'value': 'Beanbags'}, {'trait_type': 'Vehicle', 'value': 'None'}, {'trait_type': 'Pool Accessory', 'value': 'None'}, {'trait_type': 'Patio (Back)', 'value': 'BBQ'}, {'trait_type': 'Patio', 'value': 'Gazebo'}, {'trait_type': 'Water Feature', 'value': 'Fountain'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeiazk4kya4rzvwjrxoir2svydln2vxdaxwdlyadjl6mdzodypz4xbe.ipfs.nftstorage.link/2719.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{'moonrank': {'rank': 3916}},,,
1189,62QAvVTrNXnNmBGSvb44i4kNevtpPmJ9Pq9jukwgvbiS,3.5,7RWXDBghZLPrfp8giW2K7mmjSUdmbV5rCCncyLmbTBR7,5GRF1yfF8hMq1rJhdBJLKJ2cGLnTHfh1B6WwtUxQgXDL,parcl,Homeowners Association (Parcl),https://bafybeigg3hcuotd7lja5xgyve2ag3rigilz3kafp62uh6ut2xncahsjccq.ipfs.nftstorage.link/1938.png?ext=png,Parcl HOA #1939,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,46MLng1iphgPEmrupdCFZsGzmU4VJoVz5FMFp1QsxivH,"[{'trait_type': 'Region', 'value': 'Phoenix'}, {'trait_type': 'Stories', 'value': '1.5'}, {'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Building Material', 'value': 'Tan'}, {'trait_type': 'Driveway', 'value': 'Asphalt'}, {'trait_type': 'Balcony', 'value': 'Beanbags'}, {'trait_type': 'Vehicle', 'value': 'Bike'}, {'trait_type': 'Pool Accessory', 'value': 'None'}, {'trait_type': 'Patio (Back)', 'value': 'BBQ'}, {'trait_type': 'Patio', 'value': 'Gazebo'}, {'trait_type': 'Water Feature', 'value': 'Fountain'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeigg3hcuotd7lja5xgyve2ag3rigilz3kafp62uh6ut2xncahsjccq.ipfs.nftstorage.link/1938.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,,
1190,6AJ7P54Fwtd7CQgWaZHSxtzeYFannk1oTEBv3DwRoJ6K,3.5,HbUJWkYzaP4EfxrJcAQF8a212fPdpFzoMTvCSd1PaWmm,6MqYfLZxn2mdwtsaMa6CgJ1WQkJyn7mJTVcj7nvV1XhW,parcl,Homeowners Association (Parcl),https://bafybeigjfln5tmnjzjdqjjanbs5um7jplj3gp4w4rhatsfb6z3qxydsq3u.ipfs.nftstorage.link/5840.png?ext=png,Parcl HOA #5841,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,EKiD7Ps3ZffZBhVRqBhHgU1YsQV2KzoJhrD4dyCtipcK,"[{'trait_type': 'Region', 'value': 'Phoenix'}, {'trait_type': 'Stories', 'value': '2'}, {'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Building Material', 'value': 'Dark Gray'}, {'trait_type': 'Driveway', 'value': 'Asphalt'}, {'trait_type': 'Balcony', 'value': 'None'}, {'trait_type': 'Vehicle', 'value': 'Bike'}, {'trait_type': 'Pool Accessory', 'value': 'Duck'}, {'trait_type': 'Patio (Back)', 'value': 'BBQ'}, {'trait_type': 'Patio', 'value': 'Gazebo'}, {'trait_type': 'Water Feature', 'value': 'Pool'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeigjfln5tmnjzjdqjjanbs5um7jplj3gp4w4rhatsfb6z3qxydsq3u.ipfs.nftstorage.link/5840.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 2475}, 'howrare': {'rank': 3231}}",,,
1191,GC4rQNBZEXtZd5qm8KmJrnTFCToFqXcLo1RKhvEeeqGP,3.5,2LnGxjtkwMPbWUnphM6M455rriMpQNZqrFoJbPuc1o9e,CjFZgfuYVbYTWcSQdKk7bTZvWZMqJx86qESqQHxij5HU,parcl,Homeowners Association (Parcl),https://bafybeig7jnuvul2abnxydx2rk3yrp4rm3j2iwqanvyfoer54iypysrnpbu.ipfs.nftstorage.link/4790.png?ext=png,Parcl HOA #4791,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,4DWwt75dhT77LirUL2Mn4tCn3kHmCZJLnBxx6bcJXHET,"[{'trait_type': 'Region', 'value': 'Los Angeles'}, {'trait_type': 'Stories', 'value': '1.5'}, {'trait_type': 'Background', 'value': 'Purple'}, {'trait_type': 'Building Material', 'value': 'Dark Gray'}, {'trait_type': 'Driveway', 'value': 'Asphalt'}, {'trait_type': 'Balcony', 'value': 'Beanbags'}, {'trait_type': 'Vehicle', 'value': 'Tesla'}, {'trait_type': 'Pool Accessory', 'value': 'None'}, {'trait_type': 'Patio (Back)', 'value': 'Hedge'}, {'trait_type': 'Patio', 'value': 'Sunbed'}, {'trait_type': 'Water Feature', 'value': 'None'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeig7jnuvul2abnxydx2rk3yrp4rm3j2iwqanvyfoer54iypysrnpbu.ipfs.nftstorage.link/4790.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{'moonrank': {'rank': 6184}},,,
1192,F3Vhiiu6uVS5bMUBKqr6qehVHBpQoj53yvFfLFLKVDkz,3.5,9QBp1USEYYXFkVp4PwTF315iExHZoVvTb4jkpnR1Xd7y,E864a6kPuEZhDEQMUHdVosupJwiDG2bKDPmPt2ukzqC1,parcl,Homeowners Association (Parcl),https://bafybeibzb347ypyxihv7bd6wvaxfro6zohxjwfngwigteumwztxzqwm5kq.ipfs.nftstorage.link/7294.png?ext=png,Parcl HOA #7295,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,6XwCQycgoMxCM9vdtz5yBFX6ZvJkUVUeVdnSu7fuP9bC,"[{'trait_type': 'Region', 'value': 'Phoenix'}, {'trait_type': 'Stories', 'value': '1.5'}, {'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Building Material', 'value': 'Tan'}, {'trait_type': 'Driveway', 'value': 'Sandbox'}, {'trait_type': 'Balcony', 'value': 'Sunbed'}, {'trait_type': 'Vehicle', 'value': 'None'}, {'trait_type': 'Pool Accessory', 'value': 'None'}, {'trait_type': 'Patio (Back)', 'value': 'Hedge'}, {'trait_type': 'Patio', 'value': 'Gazebo'}, {'trait_type': 'Water Feature', 'value': 'Fountain'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeibzb347ypyxihv7bd6wvaxfro6zohxjwfngwigteumwztxzqwm5kq.ipfs.nftstorage.link/7294.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{'moonrank': {'rank': 2398}},,,
1193,5Ux3Rg8hYp3c2unaqRG6HPpL9km5EQGKMxnvgsfhFB1w,3.5,5UHPmxYLdB5AeRWY7Yn8q46CRKffyYAGziBQLwN1hyCD,EuScjiee6QM3Ka484ojecewpAzVvVMB3h52XE2KLU4yp,parcl,Homeowners Association (Parcl),https://bafybeibbdbhvefvxi2wdrgrihaffkhaywt4qvoorvppelsjhzzix55cpsa.ipfs.nftstorage.link/3965.png?ext=png,Parcl HOA #3966,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,GCYTobKu7GSajJbjV1WePNhEo6x7yPhRHQF2Dt8rRXhi,"[{'trait_type': 'Region', 'value': 'Miami'}, {'trait_type': 'Stories', 'value': '2'}, {'trait_type': 'Background', 'value': 'Red'}, {'trait_type': 'Building Material', 'value': 'Dark Gray'}, {'trait_type': 'Driveway', 'value': 'Grass Driveway'}, {'trait_type': 'Balcony', 'value': 'None'}, {'trait_type': 'Vehicle', 'value': 'Bike'}, {'trait_type': 'Pool Accessory', 'value': 'Diving Board'}, {'trait_type': 'Patio (Back)', 'value': 'None'}, {'trait_type': 'Patio', 'value': 'Gazebo & BBQ'}, {'trait_type': 'Water Feature', 'value': 'Pool'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeibbdbhvefvxi2wdrgrihaffkhaywt4qvoorvppelsjhzzix55cpsa.ipfs.nftstorage.link/3965.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{'moonrank': {'rank': 1159}},,,
1194,FAAvuaxnKV6jJCfPL6NtahEW5cPYtBR78qV5gvDoNuMn,3.5,HXyzZdVLswTjr3g8rSFhw7ZNsBj9U7RpbvdixhDTD6n6,8htK4Ui2hhoWdFYvXcg3pFy5qHjH41RxJVMWkmWG7aTk,parcl,Homeowners Association (Parcl),https://bafybeihz7pdgze54755auau6tnh37x22sssev7lqc22q3qj4utaglh673y.ipfs.nftstorage.link/6341.png?ext=png,Parcl HOA #6342,"A unique collection of 7,777 homes that make up the Parcl Homeowners Association (HOA).",https://hoa.parcl.co,image,"[{'address': 'Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq', 'verified': 1, 'share': 0}, {'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'verified': 0, 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'verified': 0, 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'verified': 0, 'share': 0}]",300,DJMrBAy4uqTjL66nvm6cohpnWW19KxwQJAX8FByzfdNV,"[{'trait_type': 'Region', 'value': 'Miami'}, {'trait_type': 'Stories', 'value': '2'}, {'trait_type': 'Background', 'value': 'Red'}, {'trait_type': 'Building Material', 'value': 'Light Gray'}, {'trait_type': 'Driveway', 'value': 'Grass Driveway'}, {'trait_type': 'Balcony', 'value': 'None'}, {'trait_type': 'Vehicle', 'value': 'Porsche'}, {'trait_type': 'Pool Accessory', 'value': 'None'}, {'trait_type': 'Patio (Back)', 'value': 'None'}, {'trait_type': 'Patio', 'value': 'Gazebo & BBQ'}, {'trait_type': 'Water Feature', 'value': 'None'}, {'trait_type': 'Roof', 'value': 'None'}]","{'files': [{'uri': 'https://bafybeihz7pdgze54755auau6tnh37x22sssev7lqc22q3qj4utaglh673y.ipfs.nftstorage.link/6341.png?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA', 'share': 10}, {'address': '2frUDE47uesZXBebA4cw5QQNuLNuFnFbwNp8eFxUo52d', 'share': 90}, {'address': '5dNGzQh9sonyFUcTHrH6wiCczokUMSc79miMEysyVYjK', 'share': 0}]}",1,GQzQR2evCtrTYNgeHMCBx6wnNd3uGKm88JAuRVmjYV4J,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{'moonrank': {'rank': 3634}},,,
