,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,rarity,tokenDelegateValid,v2
210,Dy1DqCyPZ7PScNGjijswN3UViRYLCfDFj6bfXdSz6dUh,44.0,EbzvQtYKp9WjJBdbBpmbh1xcMv6kRYBHpK6mDv2f5VcY,9kJvTy2VdzffnFei6sRxoF7gPqYJNceLaMDxQCiKvG1i,solgods,SOLgods ,https://www.arweave.net/_EmqqddMBYJYBgRQAo0oNLcOkWGPmXmR0ocLmIme6g0?ext=png,SOLGods 1882,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,34XvuUN5x7iEAzdVKxB9ESMXDqXkBxNr746NJgxqqi5g,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Rifle'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Ripped'}, {'trait_type': 'Eyes', 'value': 'Beads'}, {'trait_type': 'Face', 'value': 'Pipe'}, {'trait_type': 'Head', 'value': 'Hat Black'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/_EmqqddMBYJYBgRQAo0oNLcOkWGPmXmR0ocLmIme6g0?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'howrare': {'rank': 1160}, 'moonrank': {'rank': 465}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
211,4vkf4eaFak74krmg6hK96EXeKWaGStjJfLcNGVRx18fD,44.0,9qdXo7fU8Df3upVm2dE8nLBVuN7RJ2EJVhMz9MzkqGNd,XcJ1qvpAbrSk7hGkDwrk7YzcfFGqjSd4tBSPx8191x2,solgods,SOLgods ,https://www.arweave.net/3gDleT3rS0lmbgfTof6s-qUKLVlfGynpEF0-0kKrv6w?ext=png,SOLGods 2185,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,9txMbo8avrPmYq4BKLKi4x198mpeKyVw6NcURZNj1Z9s,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Spear'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Hawaiian'}, {'trait_type': 'Eyes', 'value': 'Voodoo Right'}, {'trait_type': 'Face', 'value': 'Gas Mask 6666'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/3gDleT3rS0lmbgfTof6s-qUKLVlfGynpEF0-0kKrv6w?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 727}, 'howrare': {'rank': 1110}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
212,5eCtxEJ6UdAxTbS2ckunAdS32oscSaEvMvwqR2EpA9To,44.0,6JKqRE49KSSfsDFsMJe1mqUbBNE7eyPcUzMo4gyRZx5N,Gm9ySVoUhS61NKaeTTVf8zT2crhN1zT6Bwz8f71cmSkZ,solgods,SOLgods ,https://www.arweave.net/gCjVtQM-l4XfkNRjfhikOqGxXyPNaPOVALM4JSCejVQ?ext=png,SOLGods 1128,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,EUdwrC28eW37wZuo4BuWNDaZ1Ss9ALmL9mpTrtHL6y36,"[{'trait_type': 'Background', 'value': 'Black'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Tuxedo White'}, {'trait_type': 'Eyes', 'value': 'Voodoo Left'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Arrows'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/gCjVtQM-l4XfkNRjfhikOqGxXyPNaPOVALM4JSCejVQ?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 4812}, 'howrare': {'rank': 3367}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
213,9DNXwNX6Ac9Mes3b4qF3Lr1mdHtXrSupCBy2a8AZUXBG,44.0,CgDMTaiceuwAZSjXjJL7hDuzjStoUZZaqEm1m2zMsPQS,GY5C8jjbdyPWpV8zW4dAC8To42VKZh4k9XZMRnPRLh7n,solgods,SOLgods ,https://www.arweave.net/7IIeVaL1y9-t-dtjqDEwPoyXpLmzMTVtYatXqRpIPDg?ext=png,SOLGods 8,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,BGXt6ZNMRXFRC6gcLBU1c1jEV7ouh6D2fLJsrUdxnXxy,"[{'trait_type': 'Background', 'value': 'Black'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Spear'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Suit Traditional'}, {'trait_type': 'Eyes', 'value': 'Voodoo'}, {'trait_type': 'Face', 'value': 'Puzzle'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/7IIeVaL1y9-t-dtjqDEwPoyXpLmzMTVtYatXqRpIPDg?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 1513}, 'howrare': {'rank': 3125}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
214,dfhyk3wNZL5DiKgbQu6zVNCofCT7Xva9hwV34PfLNd8,44.0,D9xApCv99DTcFexBjdaGhJyjL2v15JGnuDcmBSK2SpVf,GY5C8jjbdyPWpV8zW4dAC8To42VKZh4k9XZMRnPRLh7n,solgods,SOLgods ,https://www.arweave.net/6tGb5IGv-nTBFZes9VxlL7cXBAXKOjIbhhm18vAU2eA?ext=png,SOLGods 3186,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,5K7ogrRS2ZNNbhjkJDXcbeqLMRgjhDTP8fySfCj1DSqN,"[{'trait_type': 'Background', 'value': 'Psy'}, {'trait_type': 'Code', 'value': '.110101'}, {'trait_type': 'Back', 'value': 'Spear'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Hoodie Blue'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Beanie Black'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/6tGb5IGv-nTBFZes9VxlL7cXBAXKOjIbhhm18vAU2eA?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 130}, 'howrare': {'rank': 673}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
215,5CpboVEUhtPHRPMjY9eNT6puyJacue6CzrkQTtNHa1YJ,44.0,599LoBMQNNLQT4iCYrBpBK7hvsPmaKjZs5QAA8nunxBd,GY5C8jjbdyPWpV8zW4dAC8To42VKZh4k9XZMRnPRLh7n,solgods,SOLgods ,https://www.arweave.net/f_qgr8wyxLBsKbYfpO-RQzH3s9STV6ieIqRw78Ndy4U?ext=png,SOLGods 3287,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,jKJFpgnqzc6u4fARGCFU8LR8cf3jf2oXwU5RSfhNGyH,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': '_..0100011010'}, {'trait_type': 'Back', 'value': 'Spear'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Hoodie Red'}, {'trait_type': 'Eyes', 'value': 'Voodoo Right'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/f_qgr8wyxLBsKbYfpO-RQzH3s9STV6ieIqRw78Ndy4U?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 356}, 'howrare': {'rank': 748}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
216,AKQJW2GGkJxRvPavrujS4btkCcHt2dHATkp3M7PL8aZF,44.0,A6KQXAvd9iTAdHwpiZCcNE29LtL9DWEtLNevDhibEuZ8,52QbuowNRV4BuMhtk3yof3JDUnj14hNf5cdqR8kwLjJe,solgods,SOLgods ,https://www.arweave.net/RlWvtP0bC-em-WloZWuvWB_pYgrHEAO9wT0G61z41wI?ext=png,SOLGods 4106,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,ENKmK59u6zqRW6itwp9Qb7gYvcKQv5s1Rcc4bmGABvkH,"[{'trait_type': 'Background', 'value': 'Black'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Straightjacket'}, {'trait_type': 'Eyes', 'value': 'Voodoo Left'}, {'trait_type': 'Face', 'value': 'Venetian Red'}, {'trait_type': 'Head', 'value': 'Straw Hat'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/RlWvtP0bC-em-WloZWuvWB_pYgrHEAO9wT0G61z41wI?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 2315}, 'howrare': {'rank': 3012}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
217,6NEgXEXKvGpJrS7UeBeTjDRPyYrB8mkuJLuc3F8w3ys9,44.0,6yosZBXP9SMbDyiH63PBptAQTuoXLREvU8e2bMytm9mA,FCfR3A1xuVZbAjU6iSz22jo5DxpjiQWpTVksQsWY1qn7,solgods,SOLgods ,https://www.arweave.net/Z8LLSkrUvY1qqgNUGnEyK5coU4jyDt5L4_fq_jcFtQY?ext=png,SOLGods 5432,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,3bKUd7yTX8rQrc2W2fjwN8RbPwDHDsmBP31EQUyLV5Br,"[{'trait_type': 'Background', 'value': 'Orange'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Bulletproof'}, {'trait_type': 'Eyes', 'value': 'Googley'}, {'trait_type': 'Face', 'value': 'Venetian Red'}, {'trait_type': 'Head', 'value': 'Flatcap'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/Z8LLSkrUvY1qqgNUGnEyK5coU4jyDt5L4_fq_jcFtQY?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'howrare': {'rank': 1804}, 'moonrank': {'rank': 1094}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
218,7VsJj2XLdQShK1mrtQ7fLLCq94PY9wzjF8KdoACGcdBa,44.0,C9uWhraPJMjh5NagGm2AwbAjddwiZNNBcahGW6ArbBh1,5casZRyiiu2SaAh1fbnVZ8W9kQ5a17q9tG5kp2tdtHcL,solgods,SOLgods ,https://www.arweave.net/ON50cfX_xTHchbYE0nT5683U87QlTf7T7UKb4lXTMn8?ext=png,SOLGods 1112,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,4uc4DdcvEFQ8Ma8rZoJ582vaQCKk9cTQA1V6bJhp7kGn,"[{'trait_type': 'Background', 'value': 'Orange'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Spear'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Slave'}, {'trait_type': 'Eyes', 'value': 'Glasses'}, {'trait_type': 'Face', 'value': 'Pipe'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/ON50cfX_xTHchbYE0nT5683U87QlTf7T7UKb4lXTMn8?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 668}, 'howrare': {'rank': 848}}",False,
219,DxT5XpduPhLHQ45tJT1JA7tYo2aSj1bPUDsFS2FQ3uyC,44.44,8XR82Z4S8WhPFNvaQAQ6iMgTUuCbr9b4k4WXNESBNHAV,AE1YVwGWPXUAwWsbosc336iFvHt99xFdiDvwht7Ve5mo,solgods,SOLgods ,https://www.arweave.net/NAyelf-s8-IFIk_l4o0sBjB575tKgvcEghYnEqGTJgA?ext=png,SOLGods 2702,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,3ThU5oG8omnvbVmZds3uriUZUVeAbwYySHRSEX92vhGK,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Tshirtcrew Black'}, {'trait_type': 'Eyes', 'value': 'Beads'}, {'trait_type': 'Face', 'value': 'Puzzle'}, {'trait_type': 'Head', 'value': 'Bucket Hat'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/NAyelf-s8-IFIk_l4o0sBjB575tKgvcEghYnEqGTJgA?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 3354}, 'howrare': {'rank': 4308}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
220,FxFDnJViRfKrPrcjGnGShhkN7dyGgYWAJ6mieJpnXoE7,44.44,8P5bm3PPG4CpAVprQzCGiB8RyKpyaBCxcGz7PBkkH8BR,GqftbUJmVgzwHjAV8MgzAc8v7a13fkZ3phpRJrKLoDXT,solgods,SOLgods ,https://www.arweave.net/QS-vFupfdLWxeQ9CiLwxSAJM-c2pOxavK0mW55VweZQ?ext=png,SOLGods 2301,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,AyQi78BqRUq7w8xewjkyQubNiNNrDn9wWmFwqc6ZMnLJ,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Tuxedo White'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'Pipe'}, {'trait_type': 'Head', 'value': 'Bowler'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/QS-vFupfdLWxeQ9CiLwxSAJM-c2pOxavK0mW55VweZQ?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 4605}, 'howrare': {'rank': 5123}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
221,EjAHUxsMzW7sirKXE5gwCgWuYNoHfxpUrZ2ykEzmwXzm,44.69,6EWFJLcqo73ySxw8XXBMbw4h13QVDyr7MLFAyCyQ9awn,DoatQjnextRTRsdFDV3748NFB1RrtZHrS4cgj9rnk7rR,solgods,SOLgods ,https://www.arweave.net/Sj3_4RBfwyyHx1alZrfMv3YVNei-EbgXIamI1tf5GZw?ext=png,SOLGods 3127,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,4GYxhhthFh9rU5UneUeY5ugSzDEUBkYKdt5XQteCJTnV,"[{'trait_type': 'Background', 'value': 'Orange'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Angel'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Suit Traditional'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'Stitch Smile'}, {'trait_type': 'Head', 'value': 'Pins'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/Sj3_4RBfwyyHx1alZrfMv3YVNei-EbgXIamI1tf5GZw?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 232}, 'howrare': {'rank': 628}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
222,jehwEfd6GUM7ZLS4wbYTTPTwoDctCLYd7qBtcSNNypE,45.0,7CCoDZdgzBjFSMZreBmvP7yMeMRYnbSpuPoBkHysCh3w,Gt7XSmnppPo8VKoWLynXweN6RnLXj4BeRL1sj7hWHUrT,solgods,SOLgods ,https://www.arweave.net/DOT0P5-PPFiU9l131FzPysfoR3ENe52kTO3VO8N87xk?ext=png,SOLGods 3793,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,9ZyX64Mczfh6jobqJzbW5PgWCZ5ApbSftsn4B16hwxcS,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Brand'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'Joint'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/DOT0P5-PPFiU9l131FzPysfoR3ENe52kTO3VO8N87xk?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 4662}, 'howrare': {'rank': 3096}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
