,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity,tokenDelegate,extern
492,49pVNFh9GQShSMdMh1dUSfnarZXzx4KYyaU8LWn7DMrn,18.69,2fRLwgD2Loby4BKfyYticfPMz4y854tqZTipiQeMKpcP,2eMfxnjHrCHw9SRUTeoVrPKrPwJaMx7197ymTfC4MCLx,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/LtA--kLlcBxODjCBIDgAJOIXw-yZyIY7nhqbUE85foQ?ext=png,Degen Trash Panda #1605,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,5YzMATdez6jfs5pQjpJytdVVoqYEDYh1seSDQqTPW9oU,"[{'trait_type': 'BODY', 'value': 'Mummy'}, {'trait_type': 'BACKGROUND', 'value': 'Blue'}, {'trait_type': 'HEAD', 'value': 'Paint Can'}, {'trait_type': 'MOUTH', 'value': 'No Traits'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'FUR', 'value': 'Blue - Smirk'}, {'trait_type': '❤️', 'value': 1}]","{'files': [{'uri': 'https://www.arweave.net/LtA--kLlcBxODjCBIDgAJOIXw-yZyIY7nhqbUE85foQ?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,,{},,
493,GUGiHpNtRrk8oBK2JGYT1NmjiWtB9ZupMKEoPxS1TYey,18.7,2tx7j1Vw3gBo3php8kwVP9tphgcMuH4oHVEFS9MYKiLq,Fenta6aC7YA6f74CWdKVejXxWQUKTdWmmnLfgEWbVj4i,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/opha4xiRNhIgjyJAz0T4QG-kVtLkS4IRmO9lsjKPBoQ?ext=png,Degen Trash Panda #8697,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,ACQX5259XfD2zSgeFAwZryuQ3hbdcJ7ttSsJV8btWtSx,"[{'trait_type': 'MOUTH', 'value': 'Burnt Spoon - Smirk'}, {'trait_type': 'FUR', 'value': 'Blue - Smirk'}, {'trait_type': 'HEAD', 'value': 'Road Cone'}, {'trait_type': 'BACKGROUND', 'value': 'Blue'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'BODY', 'value': 'No Traits'}, {'trait_type': '❤️', 'value': 2}]","{'files': [{'uri': 'https://www.arweave.net/opha4xiRNhIgjyJAz0T4QG-kVtLkS4IRmO9lsjKPBoQ?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
494,vvt5kfHxED7MabtAPDSoM8YiQWmaWq29YemRQWCf9Nu,18.75,52UESd6PWutrNbiv75aeYnVWCDE5PXijirxLfF4x1nKU,DhCVhP9KnBFHrTGcEzyAu3NPJ9kMcDnUkgHNVLBuzi2,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/7Jyyijv0QnjrRSe7KelaI5ocIXXZdFGrCiHtxe5Hq_A?ext=png,Degen Trash Panda #5723,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,4GFhUzMKEXYfbfS6AP5vgLYhdVsqixtMpSp1DUFF478m,"[{'trait_type': 'BACKGROUND', 'value': 'Yellow'}, {'trait_type': 'MOUTH', 'value': 'No Traits'}, {'trait_type': 'BODY', 'value': 'Singlet'}, {'trait_type': 'HEAD', 'value': 'Plunger'}, {'trait_type': 'FUR', 'value': 'Scarred Brown - Smirk'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': '❤️', 'value': 5}]","{'files': [{'uri': 'https://www.arweave.net/7Jyyijv0QnjrRSe7KelaI5ocIXXZdFGrCiHtxe5Hq_A?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
495,2SUhWR4EseSk5XF6jEzhcqChSKneHDiX9uktgz85xYwV,18.8,Fo15zpShvMFEcNWZ1dzBP41fQLYXSkbNum9w8Ciwpr5w,ANk1Ud2cFkEeNuumpChuo4PSd2x4wATKeBYpvcKQdWeD,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/Hpv8QDv020xpXh8VIt4lO2otYDNAldw2k09p6CGK4fw?ext=png,Degen Trash Panda #1505,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,9DKyt1wYCQXTYApQBEr6Um9pVpbw9wiBQ1sXV8g5iLCp,"[{'trait_type': 'GLASSES', 'value': 'Reading Glasses'}, {'trait_type': 'MOUTH', 'value': 'Cigar - Grin'}, {'trait_type': 'BACKGROUND', 'value': 'Red'}, {'trait_type': 'HEAD', 'value': 'Ice Cream'}, {'trait_type': 'BODY', 'value': 'Knitted Vest'}, {'trait_type': 'FUR', 'value': 'Scarred Red - Grin'}, {'trait_type': '❤️', 'value': 5}]","{'files': [{'uri': 'https://www.arweave.net/Hpv8QDv020xpXh8VIt4lO2otYDNAldw2k09p6CGK4fw?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
496,HmEAt4W1Vcgbb66vasNiBhbn8Z89oGTRuk4ejdJHQQuY,18.88,78C2oQ6giPw37YmBAutSLVExjfMK9sSAQQSefJQ5mr2A,2eMfxnjHrCHw9SRUTeoVrPKrPwJaMx7197ymTfC4MCLx,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/wsewbNcFCrYMOOuiupRWtJSv4m3bkryGbZGDJMLVyfw?ext=png,Degen Trash Panda #262,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,yhri3gERd7Jbmb6NB5zZkxq856ZVvZnj1dYHN3mc3x9,"[{'trait_type': 'MOUTH', 'value': 'Bird Foot - Smirk'}, {'trait_type': 'HEAD', 'value': 'Pot'}, {'trait_type': 'BODY', 'value': 'Chain'}, {'trait_type': 'FUR', 'value': 'Red - Smirk'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'BACKGROUND', 'value': 'Red'}, {'trait_type': 'EXALTED_STAT', 'value': 'RUGGED_COUNT: 2'}, {'trait_type': '❤️', 'value': 1}]","{'files': [{'uri': 'https://www.arweave.net/wsewbNcFCrYMOOuiupRWtJSv4m3bkryGbZGDJMLVyfw?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,,{},,
497,HmxkpPdSzkwUqpZjnqWQZzRfnZ2LxBPVVPTH1WMFjfBQ,18.95,5iuHQr9srs1Yvf9o9wFPZb5sW1Hr4WGffBDzC8TL8FcJ,7D9a1wMVz8xaVz6Q77DsokQBPYDaPmHxaAY1Kor1Nfh7,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/pg0bAt0ES4N3BqguGeTffxQ9Dn56o_SXWo3B20MwcSc?ext=png,Degen Trash Panda #188,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,zbywDGzW4C9Y6ZhRgK6eS3mi3TwXagTCz82nigy5Ngq,"[{'trait_type': 'MOUTH', 'value': 'Burnt Spoon - Smirk'}, {'trait_type': 'HEAD', 'value': 'Pirate Hat'}, {'trait_type': 'FUR', 'value': 'Red - Smirk'}, {'trait_type': 'BACKGROUND', 'value': 'Red'}, {'trait_type': 'BODY', 'value': 'Denim Vest'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'EXALTED_STAT', 'value': 'PSYCHOLOGICAL_TRAUMA_LEVEL: Medium'}, {'trait_type': '❤️', 'value': 5}]","{'files': [{'uri': 'https://www.arweave.net/pg0bAt0ES4N3BqguGeTffxQ9Dn56o_SXWo3B20MwcSc?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
498,BvbBSzfii21afCw9GYn5GpTKnDS8Xi4bjduUWY3QpMf9,18.99,DfkwAcDsYxGFK2ReNcDy1NGTBu9hztoit2B1hqbq2yX1,Fc9jsEWDRiNmh4gMKSS66evvLMbcZcgaj7LJuK4q2U66,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/noAMrwMDohqzdsaFYbcsnuafFfBgCfsXPxeDReZ5JKQ?ext=png,Degen Trash Panda #12511,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,EVxZvMoHr2UCduEoEZqRGj27XaDAweDWqCEniwjUFui9,"[{'trait_type': 'FUR', 'value': 'Scarred Green - Smirk'}, {'trait_type': 'BACKGROUND', 'value': 'Green'}, {'trait_type': 'HEAD', 'value': 'The Gambler'}, {'trait_type': 'MOUTH', 'value': 'No Traits'}, {'trait_type': 'BODY', 'value': 'No Traits'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': '❤️', 'value': 5}]","{'files': [{'uri': 'https://www.arweave.net/noAMrwMDohqzdsaFYbcsnuafFfBgCfsXPxeDReZ5JKQ?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
499,DPL9SH42v8WbZR4JwJuxaAvNCC2YKvQSSTsmzCGQqRi6,18.99,9xRd5ZEEKVFzfXfN2hjiwt1UcedFBMU67ANCCv6165dE,L7WUW7E1keYtmVXtT8iaTt3n8fTJyc6WqVR3rpufoaW,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/7yrdahKrECpUUHMtcWtZB5SEgCzKyc3olYO9ssM3h3k?ext=png,Degen Trash Panda #19853,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'HHGsTSzwPpYMYDGgUqssgAsMZMsYbshgrhMge8Ypgsjx', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,HhrN5raU34rc4dVYMoH2LaRRjLTo8LGQYL799asPsb3b,"[{'trait_type': 'BODY', 'value': 'Bumbag'}, {'trait_type': 'MOUTH', 'value': 'No Traits'}, {'trait_type': 'HEAD', 'value': 'Sombrero'}, {'trait_type': 'BACKGROUND', 'value': 'Black'}, {'trait_type': 'GLASSES', 'value': 'Designer Glasses'}, {'trait_type': 'FUR', 'value': 'Scarred Black - Smirk'}]","{'files': [{'uri': 'https://www.arweave.net/7yrdahKrECpUUHMtcWtZB5SEgCzKyc3olYO9ssM3h3k?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
500,6hp3wvYFneMLtoxTeB6ZdmFZfn9bhMYs4NBVWMbw14sW,18.99,FB3t8oqw37EAYQ5zEJVo9CHYe1N86jqPCJ7S6Py24ANb,8yE5K4Vwho9roDEU7saQ18FjyCuPJtXbAWjfBoQmgbTh,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/ODg8Kybt0WTduFtGVt8gI9hDtPEIChKMlcSA6Samrbw?ext=png,Degen Trash Panda #6029,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,Ht783HfCkn68PNrmdf8LDcbuGx4iyVJonzGq2tSaGAER,"[{'trait_type': 'HEAD', 'value': 'No Traits'}, {'trait_type': 'BACKGROUND', 'value': 'Yellow'}, {'trait_type': 'BODY', 'value': 'Degen Service Polo'}, {'trait_type': 'MOUTH', 'value': 'Dynamite - Grin'}, {'trait_type': 'FUR', 'value': 'Scarred Brown - Grin'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': '❤️', 'value': 6}]","{'files': [{'uri': 'https://www.arweave.net/ODg8Kybt0WTduFtGVt8gI9hDtPEIChKMlcSA6Samrbw?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
501,Bu7NYycaK1LFsUxBZCNny5NMm1b45YYviULrLutxvxG,19.0,7Wkb2KxwoJvsqBnDcgApR4p1GsBGBvGa2TzXHXFtfSMW,5UFMThaqCTtTCM8ycRb5aR2F8EGJx1cqrGqkMFJyFLnE,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/W8WD4h9RoutjUNJ1irHag-zBWsNg9CwB_DYBQxKi9U0?ext=png,Degen Trash Panda #19872,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'HHGsTSzwPpYMYDGgUqssgAsMZMsYbshgrhMge8Ypgsjx', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,UV6188G2Fuk25Gc51VPDzyPHzo5j75kMa1UbktYFrJQ,"[{'trait_type': 'MOUTH', 'value': 'No Traits'}, {'trait_type': 'HEAD', 'value': 'Sock'}, {'trait_type': 'GLASSES', 'value': 'Designer Glasses'}, {'trait_type': 'FUR', 'value': 'Antique - Grin'}, {'trait_type': 'BACKGROUND', 'value': 'Black'}, {'trait_type': 'BODY', 'value': 'T-Shirt'}]","{'files': [{'uri': 'https://www.arweave.net/W8WD4h9RoutjUNJ1irHag-zBWsNg9CwB_DYBQxKi9U0?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
