,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,animationURL,externalURL,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity,content
138,EJfMf9Arqu3zunqYxHrYZy2Z5AvKFuuVYdq14CPjPBaA,97.0,CYJqUdNBu7znNxNr5Fp67hi64dCktPJBQAavSXQxhhdD,6jdeLq4yjABRSTSWrFFVp7oP171qqPK2ooEPVwBVRmse,genopets,Genopets,https://arweave.net/nT-mZsk2HLulgUj7MIHul-11ykLSS-6K1PPNBWF0YP8?ext=gif,Genesis Genopet #2384,https://arweave.net/49Zu3fRaGW5RDgjELk8RnqlNTT1fqWg3biGnT3_SgfE?ext=mp4,https://genesis.genopets.me/view/FGFuXva8webh9M2nRQncZZV1DhWTSqsVepGfuLAVE4E1,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,FGFuXva8webh9M2nRQncZZV1DhWTSqsVepGfuLAVE4E1,"[{'trait_type': 'Head', 'value': 'Huitzilin'}, {'trait_type': 'Body', 'value': 'Cernunnos'}, {'trait_type': 'Eyes', 'value': 'Motek'}, {'trait_type': 'Tail', 'value': 'Flutterlye'}, {'trait_type': 'Mane', 'value': 'Atto'}, {'trait_type': 'Antennae', 'value': 'Tarandi'}, {'trait_type': 'Horn', 'value': 'Eri'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': 'A634FF'}, {'trait_type': 'Secondary Color', 'value': 'FCFF00'}, {'trait_type': 'Tertiary Color', 'value': '601765'}, {'trait_type': 'Summoned By', 'value': '6jdeLq4yjABRSTSWrFFVp7oP171qqPK2ooEPVwBVRmse'}, {'trait_type': 'Algorithm', 'value': '01100'}, {'trait_type': 'Emission Color', 'value': 'D6D5F0'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/nT-mZsk2HLulgUj7MIHul-11ykLSS-6K1PPNBWF0YP8?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/49Zu3fRaGW5RDgjELk8RnqlNTT1fqWg3biGnT3_SgfE?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,,,"Genesis Genopet #2384 is a daredevil who loves to dive into the unknown, who isn't afraid of an open plan. It can get overwhelmed sometimes by the challenges thrown at it but never loses sight of its friends and the joy of discovering the beautiful mysteries of the Genoverse."
139,JB8kSQgXPRndNyjv5eqUD9va6mNZ8rFrUpmMqnDpoJXb,98.0,6qfSDRaRV2cbCPkxeE9K9sBkWcwEMUxGBHvJErdQAz4y,C8G4Vz2BCTMP295MAXYAiJMpExUrNmakCsmfuwT87bak,genopets,Genopets,https://arweave.net/h5rdaQJhBuYrDJ373NiaKPzzmoX7WvsNCy--i3URmXE?ext=gif,Genesis Genopet #1746,https://arweave.net/N1ppxhuAz8HI8amqzc7F9gjY_W-2xhMXAhhbLtzYe_Y?ext=mp4,https://genesis.genopets.me/view/6xfJusVC459jjjiYvCDR64nmFhWf8MocLfe4f4f9D7mP,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,6xfJusVC459jjjiYvCDR64nmFhWf8MocLfe4f4f9D7mP,"[{'trait_type': 'Head', 'value': 'Wyvern'}, {'trait_type': 'Body', 'value': 'The Guy'}, {'trait_type': 'Eyes', 'value': 'Olipka'}, {'trait_type': 'Tail', 'value': 'Firon'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': 'FF40A8'}, {'trait_type': 'Secondary Color', 'value': 'FF9E8F'}, {'trait_type': 'Tertiary Color', 'value': '32253C'}, {'trait_type': 'Summoned By', 'value': 'GRn1jVnGG78bYFQusFu4NvcFfS8LcJdKmqUmWdFNSD5y'}, {'trait_type': 'Algorithm', 'value': '11000'}, {'trait_type': 'Emission Color', 'value': 'F19DE0'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/h5rdaQJhBuYrDJ373NiaKPzzmoX7WvsNCy--i3URmXE?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/N1ppxhuAz8HI8amqzc7F9gjY_W-2xhMXAhhbLtzYe_Y?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},"Genesis Genopet #17460 is driven by a strong sense of how things can and should be, yet knows the path to its vision isn't always straightforward. It plans carefully but takes things moment by moment once the plan is in motion. It senses the subtle symmetries in the world around it and is driven to understand the inner workings of the Genoverse."
140,DP2bkwPUSa8r2YWMpxKJ6QZErNs3rm7upqX51ykAAGAZ,99.0,GU9skLQuJkpdgCAmtvNsaUeg4bLNTT7Wr3eq6vSDybNP,9qGuC8h4jpEMAbeHSNoB8yoC8Nm1DqzQxqh2D1PHQX8r,genopets,Genopets,https://arweave.net/13Tmxh1NgnX3cA20gFDCb6XWsqixP0noIXQ1uCihdKA?ext=gif,Genesis Genopet #3277,https://arweave.net/TsU-jtBhVHIG_CXDLge8-DgAc6BRMMO2fAypTXueWDU?ext=mp4,https://genesis.genopets.me/view/7Mcji4kZTPuNaxouwGARDTpZXahmMKT3suA7GLf4UYZt,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,7Mcji4kZTPuNaxouwGARDTpZXahmMKT3suA7GLf4UYZt,"[{'trait_type': 'Head', 'value': 'Cernunnos'}, {'trait_type': 'Body', 'value': 'Wyvern'}, {'trait_type': 'Eyes', 'value': 'Kiuryo'}, {'trait_type': 'Tail', 'value': 'Scorpia'}, {'trait_type': 'Ears', 'value': 'Hurun'}, {'trait_type': 'Antennae', 'value': 'Tarandi'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': 'F6123F'}, {'trait_type': 'Secondary Color', 'value': '32B4A8'}, {'trait_type': 'Tertiary Color', 'value': 'BD292F'}, {'trait_type': 'Summoned By', 'value': '9qGuC8h4jpEMAbeHSNoB8yoC8Nm1DqzQxqh2D1PHQX8r'}, {'trait_type': 'Algorithm', 'value': '00101'}, {'trait_type': 'Emission Color', 'value': 'F6C9C0'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/13Tmxh1NgnX3cA20gFDCb6XWsqixP0noIXQ1uCihdKA?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/TsU-jtBhVHIG_CXDLge8-DgAc6BRMMO2fAypTXueWDU?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},"Genesis Genopet #3277 is a strong, deep, but quick-thinking leader. There is nothing it would rather do more than challenge itself to discover new realms and uncover the hidden secrets of the Genoverse. It finds deep meaning and symbology in its electric dreams, making it sensitive to the patterns and symmetries in the world around it. Genesis Genopet #3277 is thoughtful and compassionate and believes that the journey is the destination."
141,7mWNS38DMtHffpJfXBSj3EL6jCGdTYAKh92mvkezdmTp,99.99,Dghqd3bs8kfQcs8Hy8Vh5mxYvLNaXM77ZJWt57ykVm7v,DefSfPphrajKhZuU5wrhCtqyQb2eASTCca7uE1tHchdi,genopets,Genopets,https://arweave.net/5V4WzgjqE6uGMx5UqmC2KvpYs4CHDuNjy87v84kivrM?ext=gif,Genesis Genopet #1898,https://arweave.net/q_h_bbgbmubnjkotbOGzSn3YvldHS0wCde72MkiqOKY?ext=mp4,https://genesis.genopets.me/view/8azjgNmb68xeGvZkztHK2oRfvknHr9d5YKU9eButK41X,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,8azjgNmb68xeGvZkztHK2oRfvknHr9d5YKU9eButK41X,"[{'trait_type': 'Head', 'value': 'Cernunnos'}, {'trait_type': 'Body', 'value': 'Otso'}, {'trait_type': 'Eyes', 'value': 'Olipka'}, {'trait_type': 'Tail', 'value': 'Okioupo'}, {'trait_type': 'Ears', 'value': 'Eyo'}, {'trait_type': 'Antennae', 'value': 'Artaem'}, {'trait_type': 'Horn', 'value': 'Rem'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': '66C8FF'}, {'trait_type': 'Secondary Color', 'value': 'A93BFF'}, {'trait_type': 'Tertiary Color', 'value': '561987'}, {'trait_type': 'Summoned By', 'value': 'LW1pXkPuKtDmsaCib5C726ap6nX2v1QUZiUtUeBTKTg'}, {'trait_type': 'Algorithm', 'value': '10011'}, {'trait_type': 'Emission Color', 'value': 'FCEE4F'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/5V4WzgjqE6uGMx5UqmC2KvpYs4CHDuNjy87v84kivrM?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/q_h_bbgbmubnjkotbOGzSn3YvldHS0wCde72MkiqOKY?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,,,"Genesis Genopet #1898 is a meticulous and wily planner who isn't afraid of quick assessment and decisive action when things get tough. It has a strong sense of how things should be and isn't afraid to show it. Despite its strong and particular personality, it always puts its friends above all else and does everything it can to make sure they're okay, especially when things go sideways."
142,AzvSiLwRWYD9gJ434BBL7chstYrTnSTrMTwTbG8zAo1A,99.99,BymCNLsSqPNYZ9JPUGhMfvrNByv3JWoBCxBrxftyQwGh,DefSfPphrajKhZuU5wrhCtqyQb2eASTCca7uE1tHchdi,genopets,Genopets,https://arweave.net/IcCwqTX5O66OM0UGDRlq6EMmqrWWg2CsICjK6ICA8zI?ext=gif,Genesis Genopet #2637,https://arweave.net/iwh-HbA0_Q6stZBOhL33CIw6UjPNuSoW2Eqz6B1MVY8?ext=mp4,https://genesis.genopets.me/view/EFuCJPPRRjQBuK4o1Zw84yyR1jcRDgPpV5zETTPuDedS,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,EFuCJPPRRjQBuK4o1Zw84yyR1jcRDgPpV5zETTPuDedS,"[{'trait_type': 'Head', 'value': 'Wyvern'}, {'trait_type': 'Body', 'value': 'Otso'}, {'trait_type': 'Eyes', 'value': 'Valem'}, {'trait_type': 'Tail', 'value': 'Flutterlye'}, {'trait_type': 'Mane', 'value': 'Kitan'}, {'trait_type': 'Antennae', 'value': 'Artaem'}, {'trait_type': 'Horn', 'value': 'Klax'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': '016DAB'}, {'trait_type': 'Secondary Color', 'value': 'F5FFD7'}, {'trait_type': 'Tertiary Color', 'value': '174765'}, {'trait_type': 'Summoned By', 'value': '9W7FsFWdh84e715bWxsUVdXTYVz1mQZX76RaAvnJ6tA7'}, {'trait_type': 'Algorithm', 'value': '00110'}, {'trait_type': 'Emission Color', 'value': 'F6C9C0'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/IcCwqTX5O66OM0UGDRlq6EMmqrWWg2CsICjK6ICA8zI?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/iwh-HbA0_Q6stZBOhL33CIw6UjPNuSoW2Eqz6B1MVY8?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,,,"Genesis Genopet #2637 is full of wonder and is guided by its inner algorithms and understanding of time and the hidden nature of the Genoverse. Sometimes the elements and obstacles of Essoterra can be overwhelming. Still, no matter the circumstance, it has the power to overcome any obstacle by centering and grounding in its strong inner circuits. Genesis Genopet #2637 is thoughtful and compassionate and revels in the joy of the adventure itself."
143,EUxtH1ov6pGFRk2mvfM6xbqXaheVg7JvAwYEziNr6yaN,100.0,A5sW4vpjP7oKF8dwncLcMTQKEyuaEs3MWmqCGWcaJhmk,2Gkpm2tGHkfpHs8ux9r6HVeMgebNSNhtCNWCtSWr7VQd,genopets,Genopets,https://arweave.net/kObtOG-M9C8ipUnnX9AXdKEOYacvc2i1U6HnUgDWmS8?ext=gif,Genesis Genopet #586,https://arweave.net/k_AW5lbIuw8SscqN4YOYua131zynJtbMZLpd9pWrDVM?ext=mp4,https://genesis.genopets.me/view/7T4d5pSvPHoB8QkR5eq6jw1FC8SvXdq2qsroTUPdWBd6,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,7T4d5pSvPHoB8QkR5eq6jw1FC8SvXdq2qsroTUPdWBd6,"[{'trait_type': 'Head', 'value': 'Kitsune'}, {'trait_type': 'Body', 'value': 'Caladrius'}, {'trait_type': 'Eyes', 'value': 'Modo'}, {'trait_type': 'Tail', 'value': 'Okioupo'}, {'trait_type': 'Ears', 'value': 'Sciber'}, {'trait_type': 'Antennae', 'value': 'Artaem'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': '007DC3'}, {'trait_type': 'Secondary Color', 'value': 'BE6DFF'}, {'trait_type': 'Tertiary Color', 'value': '7432A8'}, {'trait_type': 'Summoned By', 'value': '2Gkpm2tGHkfpHs8ux9r6HVeMgebNSNhtCNWCtSWr7VQd'}, {'trait_type': 'Algorithm', 'value': '01000'}, {'trait_type': 'Emission Color', 'value': 'F19DE0'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/kObtOG-M9C8ipUnnX9AXdKEOYacvc2i1U6HnUgDWmS8?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/k_AW5lbIuw8SscqN4YOYua131zynJtbMZLpd9pWrDVM?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},"Genesis Genopet #586 has an insatiable wanderlust. It deeply values the freedom to explore the sights, sounds, and wonders of the Genoverse. It is easy-going and loves to go with the flow, knowing that it will all work out in the end. However, sometimes it can get a little overwhelmed and needs to take some time to center and ground in its inner circuits."
144,44o8naS9CNktZvqv62AcLwZpzT49z4x6tVEUAjafvmq8,100.0,Er1GnxUuMviFneM8xuE5EvURrFoij54Snww8kcVhYFce,42vpZYVGYhSXLRd5j7xyhryibJ2DadrSyXHh1W9Zcaiv,genopets,Genopets,https://arweave.net/Ty8MT-VkWwWmvuheNjw2g-03pmW2IxCWlqmvEyqGC24?ext=gif,Genesis Genopet #2207,https://arweave.net/oEAMgHAGBVw92v_p29MB55md00LH18E5rXe10wpLiW8?ext=mp4,https://genesis.genopets.me/view/7buMKMykhZGsqFjrfaArr12CQHk7ibE3By6iBuoftxhF,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,7buMKMykhZGsqFjrfaArr12CQHk7ibE3By6iBuoftxhF,"[{'trait_type': 'Head', 'value': 'Caladrius'}, {'trait_type': 'Body', 'value': 'Huitzilin'}, {'trait_type': 'Eyes', 'value': 'Modo'}, {'trait_type': 'Tail', 'value': 'Okioupo'}, {'trait_type': 'Mane', 'value': 'Kitan'}, {'trait_type': 'Ears', 'value': 'Sciber'}, {'trait_type': 'Antennae', 'value': 'Stagg'}, {'trait_type': 'Horn', 'value': 'Eri'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': '253D5B'}, {'trait_type': 'Secondary Color', 'value': 'FFB681'}, {'trait_type': 'Tertiary Color', 'value': '132235'}, {'trait_type': 'Summoned By', 'value': '42vpZYVGYhSXLRd5j7xyhryibJ2DadrSyXHh1W9Zcaiv'}, {'trait_type': 'Algorithm', 'value': '11100'}, {'trait_type': 'Emission Color', 'value': 'F6C9C0'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/Ty8MT-VkWwWmvuheNjw2g-03pmW2IxCWlqmvEyqGC24?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/oEAMgHAGBVw92v_p29MB55md00LH18E5rXe10wpLiW8?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},"Genesis Genopet #2207 is a prudent, careful, yet curious creature drawn to the glowing sights and melodic sounds around it. It is easy-going and finds itself mesmerized by the beauty of each moment, wishing everyone else could see what it sees. It enjoys surprises and finds joy in moments others would find dangerous."
145,GLR9ziNg4wqcww8kTRyGQoSDFW6V1cEcEztaeHKMxyhM,100.0,BywNAsPpipB9Bu2RUvrdyqSGRYmAUFj7SPXCUvKVqcfn,E3jwDM7bfXUGvnzTNB8espqZJvWLumWp2L41rw2z1A2g,genopets,Genopets,https://arweave.net/NtsAwQMr8nLo1KGJtzCiFtfT9O1HIZyR7TwSYqFAGTw?ext=gif,Genesis Genopet #2837,https://arweave.net/NIkM0D4CNFeUPIZxVVJSc4gagcNPZ9pC4qx6hSjhndU?ext=mp4,https://genesis.genopets.me/view/4mVPqybdgBvnKoqds9CwbBuBmsAz8NpwkkF7HYUyquV8,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,4mVPqybdgBvnKoqds9CwbBuBmsAz8NpwkkF7HYUyquV8,"[{'trait_type': 'Head', 'value': 'Caladrius'}, {'trait_type': 'Body', 'value': 'Kitsune'}, {'trait_type': 'Eyes', 'value': 'Olipka'}, {'trait_type': 'Tail', 'value': 'Okioupo'}, {'trait_type': 'Mane', 'value': 'Tikata'}, {'trait_type': 'Ears', 'value': 'Hurun'}, {'trait_type': 'Antennae', 'value': 'Tarandi'}, {'trait_type': 'Horn', 'value': 'Klax'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': 'A634FF'}, {'trait_type': 'Secondary Color', 'value': 'FCFF00'}, {'trait_type': 'Tertiary Color', 'value': '601765'}, {'trait_type': 'Summoned By', 'value': 'E3jwDM7bfXUGvnzTNB8espqZJvWLumWp2L41rw2z1A2g'}, {'trait_type': 'Algorithm', 'value': '01100'}, {'trait_type': 'Emission Color', 'value': 'F6C9C0'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/NtsAwQMr8nLo1KGJtzCiFtfT9O1HIZyR7TwSYqFAGTw?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/NIkM0D4CNFeUPIZxVVJSc4gagcNPZ9pC4qx6hSjhndU?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},"Genesis Genopet #2837 is a daredevil who loves to dive into the unknown, who isn't afraid of an open plan. It can get overwhelmed sometimes by the challenges thrown at it but never loses sight of its friends and the joy of discovering the beautiful mysteries of the Genoverse."
146,9ZvzetJXYV9oGAeKwejpEHTX9nL4a17SF6vHsBTBUC1J,102.0,92JHUSUg5oACq3xQfqLq4eXs3LfFjwHWzK9dTrUCWuwp,6hAiyuBmebFtN4CdsNxtKszkkR2mmfXzxUBdjJEtgahM,genopets,Genopets,https://arweave.net/p9-POUzsN6aslGRbJUqBHhpCwAheN9hunBe5Decw2Uc?ext=gif,Genesis Genopet #3152,https://arweave.net/xs9iayFqpLsmG9DKNRQS2Xx0LXm9Pu_j1m4UaVmSbPk?ext=mp4,https://genesis.genopets.me/view/4VzWA9k2mazeDh5KEk8JBdaH1vyJVtxMbZGQMGWzwDzL,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,4VzWA9k2mazeDh5KEk8JBdaH1vyJVtxMbZGQMGWzwDzL,"[{'trait_type': 'Head', 'value': 'Otso'}, {'trait_type': 'Body', 'value': 'Kitsune'}, {'trait_type': 'Eyes', 'value': 'Zorrin'}, {'trait_type': 'Tail', 'value': 'Scorpia'}, {'trait_type': 'Mane', 'value': 'Tikata'}, {'trait_type': 'Ears', 'value': 'Hurun'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': '181C22'}, {'trait_type': 'Secondary Color', 'value': '3F4A5B'}, {'trait_type': 'Tertiary Color', 'value': '2B2B2B'}, {'trait_type': 'Summoned By', 'value': '9JGKGMnMKNcGFbnjxK8kPrU2n7Rj4xdrmhaEQwFbEAFc'}, {'trait_type': 'Algorithm', 'value': '00000'}, {'trait_type': 'Emission Color', 'value': '95E5FC'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/p9-POUzsN6aslGRbJUqBHhpCwAheN9hunBe5Decw2Uc?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/xs9iayFqpLsmG9DKNRQS2Xx0LXm9Pu_j1m4UaVmSbPk?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},"Genesis Genopet #3152 is a bold and natural-born leader. It seeks adventure and a good thrill. There is nothing it would rather do than plunge into hidden realms, experience its sights and smells, and defeat any opponents standing in the way of its vision. Genesis Genopet #3152 will do whatever it takes to achieve its dreams - even if it means stepping on a few paws along the way."
147,E8j1WtJQgkwPxqn2j2omWmjU42EApBeXQRHd1GBbYAQT,110.0,A8VST2DikXsnJXBwLDPdBZryui9g4EaYcmGsgnF1vNnJ,gPzwwmyCw57czfmyt6u256RZxxGEahkEmVyk2wstu3w,genopets,Genopets,https://arweave.net/SfEiw31fGkyraZ2NmgCvyJF4AUBWmKWBfL2OAcVPY9s?ext=gif,Genesis Genopet #861,https://arweave.net/wpNiw2xCXWMw5yh8mDsWWZ8UTOtYgL66R-cv-AC2DNk?ext=mp4,https://genesis.genopets.me/view/GHqVCweiorTtG43vw4ZC2iiomiW1ohcJebM968wnbzew,video,"[{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'verified': 1, 'share': 100}]",500,GHqVCweiorTtG43vw4ZC2iiomiW1ohcJebM968wnbzew,"[{'trait_type': 'Head', 'value': 'Kitsune'}, {'trait_type': 'Body', 'value': 'The Guy'}, {'trait_type': 'Eyes', 'value': 'Modo'}, {'trait_type': 'Tail', 'value': 'Flutterlye'}, {'trait_type': 'Mane', 'value': 'Tikata'}, {'trait_type': 'Ears', 'value': 'Sciber'}, {'trait_type': 'Antennae', 'value': 'Artaem'}, {'trait_type': 'Horn', 'value': 'Klax'}, {'trait_type': 'Tattoo', 'value': 'Genesis'}, {'trait_type': 'Primary Color', 'value': 'EE8329'}, {'trait_type': 'Secondary Color', 'value': '419EAF'}, {'trait_type': 'Tertiary Color', 'value': '5E2E17'}, {'trait_type': 'Summoned By', 'value': 'gPzwwmyCw57czfmyt6u256RZxxGEahkEmVyk2wstu3w'}, {'trait_type': 'Algorithm', 'value': '00100'}, {'trait_type': 'Emission Color', 'value': '75FBE5'}]","{'category': 'video', 'files': [{'uri': 'https://arweave.net/SfEiw31fGkyraZ2NmgCvyJF4AUBWmKWBfL2OAcVPY9s?ext=gif', 'type': 'image/gif'}, {'uri': 'https://arweave.net/wpNiw2xCXWMw5yh8mDsWWZ8UTOtYgL66R-cv-AC2DNk?ext=mp4', 'type': 'video/mp4'}], 'creators': [{'address': 'GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA', 'share': 100}]}",1,GenoS3ck8xbDvYEZ8RxMG3Ln2qcyoAN8CTeZuaWgAoEA,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},"Genesis Genopet #861 is fascinated by what lies beyond the Veil and revels in the excitement of the journey. There is nothing it would rather do than explore the ruins of the Ancients. It is fascinated by symmetry and patterns but may find itself in some dubious situations in its adventures. No matter the circumstance, it has the power to transmute any negative situation by taking a deep breath and approaching the problem from a different perspective."
